ID,Master.Protein.Accessions,LOC,pepSize,XM,geneID,gene_coords,Marker,Refseq_Description,HumanGene,signalP,Pfam,KEGG,Panther,Expal_4.5.PCA.Dim.1,Expal_4.5.PCA.Dim.2,Expal_4.5.PCA.Dim.3,Expal_4.5.PCA.Dim.4,Expal_4.5.PCA.Dim.5,Expal_4.5.PCA.Dim.6,Expal_4.5.tSNE.Dim.1,Expal_4.5.tSNE.Dim.2,Expal_4.5.umap.Dim.1,Expal_4.5.umap.Dim.2
Symbiont,Slin_CCMP2456.gene7986.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.463488825,0.213112113,-0.241649741,-0.057666981,-0.244364668,0.291836088,-42.40401439,-45.12815751,-6.46433891,9.18466428
Symbiont,Slin_CCMP2456.gene7981.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.074815793,1.445337334,-0.596481163,0.12996799,0.259125655,-1.235624517,-26.86451394,-47.78070621,-6.722907151,9.416099297
Symbiont,Slin_CCMP2456.gene7980.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.712316436,0.988386439,-0.034472032,-0.055281751,-0.359068261,0.472044189,-33.83090703,-69.11873859,-5.536962838,10.09659481
Symbiont,Slin_CCMP2456.gene7961.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7959.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7953.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.345737654,-0.647201622,-0.996803278,0.751569393,-1.307280178,0.799508773,-75.45078655,-68.60662469,-4.468326546,8.233758633
Symbiont,Slin_CCMP2456.gene7933.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.782665133,-5.131802539,-0.758041885,-1.888770917,2.969747587,-0.380991429,-110.2882904,6.047549544,-6.839162412,6.082849105
Symbiont,Slin_CCMP2456.gene7931.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7915.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.517500557,1.49829896,-0.679478691,-0.852796636,0.955719077,0.766209374,-19.194689,-61.35066522,-6.638613605,10.08689674
Symbiont,Slin_CCMP2456.gene7912.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.70152276,1.70342548,1.123808407,-0.798119348,1.102169691,0.316656798,-1.73495309,-79.58957515,-6.014395355,10.84933058
Symbiont,Slin_CCMP2456.gene7904.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.262492458,-1.165084123,0.023109662,-0.843591359,1.360627562,-0.667080121,-107.0789582,-11.74278712,-7.216193401,6.982308146
Symbiont,Slin_CCMP2456.gene790.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7893.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.323401695,1.314249916,-0.011797336,-0.168615216,-0.436833564,0.037176983,-34.41350637,-76.96004306,-5.411276487,10.60820821
Symbiont,Slin_CCMP2456.gene7891.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.486756756,-0.182856181,0.088588948,-0.085674276,-0.194139796,0.439788934,-61.17705152,-51.61966931,-5.262834764,8.982690288
Symbiont,Slin_CCMP2456.gene789.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.147059236,0.581528349,-0.530910889,-0.950222136,-0.247200608,0.165678531,-47.70895369,-15.94597868,-6.93847179,8.944563288
Symbiont,Slin_CCMP2456.gene7889.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7874.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.645380494,1.960898706,-0.378013509,-0.669309377,-0.084859949,0.577639381,-22.11162832,-69.17380963,-6.306545524,10.81048159
Symbiont,Slin_CCMP2456.gene7867.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2699615,1.141329729,-0.5612454,-0.362730248,0.140112607,0.638584397,-76.46264638,-98.85686104,-6.673882187,8.995429416
Symbiont,Slin_CCMP2456.gene7866.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.568922324,-0.520774908,-0.030999295,-1.967063536,1.095549006,0.059858754,-55.23111391,-14.73628129,-6.668975557,7.912542256
Symbiont,Slin_CCMP2456.gene7864.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7862.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.058864436,0.38550838,0.383710927,-0.153239701,2.42430947,0.337416426,-80.81003785,-9.721515603,-6.760948932,8.015751812
Symbiont,Slin_CCMP2456.gene7855.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.507011416,-1.248855834,-0.490112865,1.182936629,-3.147982044,0.792144739,-86.48432009,-75.61980108,-3.818970295,8.663157607
Symbiont,Slin_CCMP2456.gene7834.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7833.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.769344051,1.793713059,0.938266768,-1.098821897,-1.006186154,-0.370174839,-28.18171794,-93.83383901,-5.339451429,10.89906339
Symbiont,Slin_CCMP2456.gene7832.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.783492434,-0.027343124,-0.036015087,0.017499343,0.313740712,-0.698647428,-103.7961302,-25.84263127,-7.16860002,7.967647111
Symbiont,Slin_CCMP2456.gene7827.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7823.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7821.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.010690454,-0.495144428,-0.816468433,-0.482099822,0.878677357,0.986060537,-92.01706043,-18.47968103,-6.385739112,7.527596113
Symbiont,Slin_CCMP2456.gene7814.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7810.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56560056,0.146236707,0.18041374,-0.005129768,0.489259139,-0.233088906,-41.39237312,-54.48192463,-6.450383459,8.477472679
Symbiont,Slin_CCMP2456.gene7805.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.217885983,0.968017103,0.315568543,0.483187021,-1.112054675,-0.024617338,-59.49629873,-85.04268502,-5.360956948,9.690239927
Symbiont,Slin_CCMP2456.gene7803.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7800.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene78.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7797.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.742581436,0.365458049,1.34092864,0.629416568,0.328350008,-1.254558383,-54.79292758,-39.58710941,-5.835290184,9.013632771
Symbiont,Slin_CCMP2456.gene7795.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.415801649,0.394309958,-0.751369022,0.830346196,-0.235505937,-0.911216199,-49.07716182,-52.51969564,-5.695633153,9.297432494
Symbiont,Slin_CCMP2456.gene7793.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene779.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.677257145,-0.134984668,-0.14119951,-0.44127739,0.543906579,-0.724040889,-107.5254199,-23.63463468,-7.364287253,7.506237499
Symbiont,Slin_CCMP2456.gene7781.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7777.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61238746,-0.289670684,-0.556077546,0.758262015,0.235678131,-0.169146537,-70.17656184,-41.03096784,-5.396116122,8.28256565
Symbiont,Slin_CCMP2456.gene7775.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7768.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.679443483,-9.05029448,0.389352089,0.165237296,4.306022898,-1.09884083,-102.9630932,13.39952037,-6.289727602,6.043097844
Symbiont,Slin_CCMP2456.gene7766.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.151744508,0.81377414,0.364359376,0.507212033,-0.59713717,-0.903804206,-45.86833082,-85.26693613,-4.891389542,10.11085845
Symbiont,Slin_CCMP2456.gene7764.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.998849606,0.168959506,0.670284753,-0.482268322,-0.164228832,0.076007607,-50.50867209,-48.50975041,-5.741464089,9.131089678
Symbiont,Slin_CCMP2456.gene7763.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene775.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7737.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7736.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.996006721,-2.278872193,-0.378367876,0.114271886,0.621142342,-0.69399443,-101.2164144,-6.119490125,-6.588122303,6.79204843
Symbiont,Slin_CCMP2456.gene7717.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.776099518,-0.37241998,-0.114680351,-0.251075345,-0.071713081,0.023489652,-93.38453392,-26.11955732,-6.518180435,7.969733014
Symbiont,Slin_CCMP2456.gene7716.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7707.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.890803953,-0.065678671,-0.226007996,-0.109045551,-1.560511708,0.855988731,-68.26243802,-69.86847791,-4.640620701,9.072174219
Symbiont,Slin_CCMP2456.gene7706.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.473285122,2.398342611,0.521390403,-0.538243531,0.036365284,-0.393452774,-16.80679332,-70.59469101,-6.059613865,10.93114665
Symbiont,Slin_CCMP2456.gene7703.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.494424236,1.12144752,0.663013592,-0.505934663,-0.205599993,0.102482549,-30.89890344,-72.63356146,-5.471509084,10.50583248
Symbiont,Slin_CCMP2456.gene7699.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.830990269,-0.238869162,0.170921756,0.258320441,0.259217149,-1.529471743,-67.80972654,-29.00069158,-5.853778874,8.187464517
Symbiont,Slin_CCMP2456.gene7684.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7683.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.304785693,-2.230290216,0.774841669,1.514146609,-2.610267382,1.033811254,-87.78105322,-58.31069565,-4.419850403,7.772056265
Symbiont,Slin_CCMP2456.gene7682.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812550923,-1.199881671,-0.862763554,0.841773391,-0.645224133,-1.362947608,-30.12673817,-12.94085436,-7.477839522,9.793482089
Symbiont,Slin_CCMP2456.gene768.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94889607,-2.138872355,-0.563785055,0.397382056,-0.782771608,0.280690513,-87.19265279,-49.84545671,-4.857986967,7.371636172
Symbiont,Slin_CCMP2456.gene7678.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.847344126,0.405545108,0.637870646,-0.52526911,0.715713042,0.283931995,-54.37887117,-32.51769525,-5.540405441,8.993576881
Symbiont,Slin_CCMP2456.gene7649.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7635.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.998320566,1.826471449,0.35296063,-0.106936722,-0.756089506,0.106722731,-30.98739613,-82.54179575,-5.338595662,10.76355576
Symbiont,Slin_CCMP2456.gene7625.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.781440945,-6.11652726,-0.624165736,0.055763391,2.682764642,0.038016773,-99.56338783,13.33312189,-6.162810166,6.092013285
Symbiont,Slin_CCMP2456.gene7624.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.544363167,0.433537224,0.001452401,-0.139576693,-0.868172983,-0.668009759,-64.36731469,-91.85717234,-6.822658723,8.689209048
Symbiont,Slin_CCMP2456.gene7623.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7613.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7581.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.30189237,2.048829722,-0.444548108,-0.838802527,-0.117579525,1.27074766,-19.07963124,-77.55699817,-6.453794251,10.77164951
Symbiont,Slin_CCMP2456.gene7577.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.817747878,-2.95099578,-0.681369355,0.980209124,-1.702201002,0.744995121,-92.21621463,-53.66498612,-4.593906266,7.335347587
Symbiont,Slin_CCMP2456.gene7565.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.886206277,-0.080344336,0.33192658,0.452752167,0.275465645,-0.750388773,-69.88279811,-32.18550743,-5.610921879,8.559129539
Symbiont,Slin_CCMP2456.gene7562.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1538777,-0.517943238,0.114036181,0.720223268,-0.282599845,-0.44740943,-68.52065145,-42.33557003,-5.211573779,8.290831264
Symbiont,Slin_CCMP2456.gene7558.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71517459,4.553821152,1.090034107,-1.441853509,2.632803227,-0.949696085,5.881388381,-72.27981772,-6.646872356,10.77384565
Symbiont,Slin_CCMP2456.gene7555.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.041308635,-0.389769295,0.116030617,0.201639494,-0.910880864,0.424943243,-68.47816083,-52.53585197,-4.781492093,8.790026854
Symbiont,Slin_CCMP2456.gene7547.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7545.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.971680453,1.648253027,0.125706124,0.153562739,-0.673112795,0.488101509,-26.72214687,-81.00757665,-5.326484696,10.62956667
Symbiont,Slin_CCMP2456.gene7543.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.711501633,-2.833269572,0.052478859,0.029385983,-0.125226041,0.10368975,-89.50154231,-42.53821515,-5.165838213,7.017162177
Symbiont,Slin_CCMP2456.gene7536.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.986287274,-0.367591137,0.034309269,-0.6772836,0.558352611,-0.099811723,-33.55262049,-15.35653419,-7.617455061,9.99471862
Symbiont,Slin_CCMP2456.gene7535.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.310856896,0.711951634,0.52635564,-0.388044903,0.041893153,-0.030754212,-31.96510167,-63.99249699,-5.733509532,9.990011799
Symbiont,Slin_CCMP2456.gene7529.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.643849822,0.925303972,0.251785198,-0.131691864,-0.419155322,-0.134353762,-35.88939128,-73.67094008,-5.391256512,10.23996575
Symbiont,Slin_CCMP2456.gene7517.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7514.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene75.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.283827405,1.465191662,0.220874846,-2.186177132,0.464074126,-0.512396364,-6.265848972,-61.27997486,-6.839216758,10.44979193
Symbiont,Slin_CCMP2456.gene7476.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7474.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.706182932,2.18724444,-0.752804238,0.407557631,-0.51513811,-0.108773427,-42.2382712,-79.81406898,-5.48709347,10.30163
Symbiont,Slin_CCMP2456.gene7472.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7471.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene746.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7439.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.386140171,1.782843201,0.97422289,0.232151795,0.383681645,-0.194278193,-25.42790667,-59.59571047,-5.891153475,10.61238288
Symbiont,Slin_CCMP2456.gene7433.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.529094401,-7.545877926,-1.216284661,-0.461719728,2.29064173,-0.509707057,-105.3323473,9.895667249,-6.496864097,6.004310531
Symbiont,Slin_CCMP2456.gene7432.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene743.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7428.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.774508571,1.057502421,-0.04169079,0.529489035,-1.586284348,0.326034354,-46.19247926,-79.51836011,-4.48634109,9.815983131
Symbiont,Slin_CCMP2456.gene7424.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.579033498,3.303398069,1.561514254,-1.351512277,-1.287379364,-0.694543484,-27.99864488,-98.91808185,-5.053466993,11.00837851
Symbiont,Slin_CCMP2456.gene7423.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7416.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7412.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene74.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.815751817,1.039339811,-0.31275756,1.041950598,0.107395463,-0.025870733,-35.81750598,-47.75362066,-6.180096979,9.478492297
Symbiont,Slin_CCMP2456.gene7386.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.971283939,-0.465587284,0.776682004,0.010656584,0.045105307,-0.037069648,-57.97826213,-37.87618374,-5.609685623,8.471381537
Symbiont,Slin_CCMP2456.gene7378.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.196524725,0.274658295,-0.429297356,1.543594529,-0.569104746,-0.847712033,-52.73478811,-77.95408052,-5.356349089,9.300113313
Symbiont,Slin_CCMP2456.gene7361.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.999716642,3.466131303,0.238882948,0.280888945,1.291008223,0.155246513,-6.101143159,-83.08071142,-6.118291517,11.14231272
Symbiont,Slin_CCMP2456.gene7360.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene736.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7356.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7340.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968881241,-1.418627879,-0.271524858,0.788855006,-1.617810479,0.739016829,-32.68467772,-11.89410333,-7.609443053,9.882431788
Symbiont,Slin_CCMP2456.gene7327.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7324.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7320.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7319.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.661491126,-2.077256486,-1.284142156,1.484410101,-0.978149254,-0.767810105,-70.17910524,-21.60926029,-4.975354537,7.517792928
Symbiont,Slin_CCMP2456.gene7318.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.028499901,0.515381986,0.070893339,-0.685328342,0.00998398,0.638909998,-23.43361115,-38.27955502,-6.848422197,9.867525075
Symbiont,Slin_CCMP2456.gene7317.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7315.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7305.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7303.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.864987981,0.86417874,0.682036216,-1.419608953,0.744499099,-0.382943926,-28.46040132,-30.36661664,-7.08464382,9.064910199
Symbiont,Slin_CCMP2456.gene7302.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7300.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7299.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.953147331,2.45993555,0.239866129,-1.384995442,-0.752386913,0.479114989,-0.077601258,-62.58630854,-6.712662528,10.86123166
Symbiont,Slin_CCMP2456.gene7296.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58762576,0.058146728,0.148262289,-0.289699877,0.400703526,0.068350468,-86.65725036,-29.56259706,-6.46810027,8.181743448
Symbiont,Slin_CCMP2456.gene7273.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47506895,-2.468585183,0.151917623,1.027824109,0.567232923,0.764592072,-92.71546187,-40.44273828,-5.318961414,6.978825248
Symbiont,Slin_CCMP2456.gene7263.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symbiont,Slin_CCMP2456.gene7262.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.408566364,2.647373075,0.580550473,-0.481099513,1.295359717,-0.206457227,4.679124074,-75.55008061,-6.472178645,10.70056192
Symbiont,Slin_CCMP2456.gene7260.mRNA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.549412404,-0.313044778,-0.049866309,1.422262866,-2.287230956,0.340754619,-81.79856352,-75.40026022,-3.901723254,8.849243324
